rank,uid,username,type,accompany,medal_name,medal_level
1,6417028,学渣只能说一句花Q,提督,1260,薇我50,46
2,215160355,龍腾萬裏,提督,638,薇我50,44
3,324234804,橘小草,提督,132,薇我50,41
4,500926970,啾哩の小鸟,提督,1553,薇我50,41
5,33069272,熙珺Seiro,提督,597,薇我50,38
6,20623283,魔龙幻象,舰长,886,薇我50,41
7,35954316,断桥九色鹿liner,舰长,1570,薇我50,41
8,3488947,翲雪,舰长,918,薇我50,40
9,513364,AquaARIA,舰长,1349,薇我50,38
10,88830022,糖加小酥,舰长,217,薇我50,38
11,3886831,白色の契约,舰长,247,薇我50,38
12,2021813,憨咸玉,舰长,1351,薇我50,37
13,86948494,邪眼断罪真君,舰长,750,薇我50,37
14,520950948,-墨终-,舰长,775,薇我50,37
15,66909349,通りすがりの卡面来打,舰长,365,薇我50,36
16,36803580,苏清璇omo,舰长,1716,薇我50,36
17,38267109,寒将学,舰长,1421,薇我50,36
18,441175327,终南苍云-棉花糖,舰长,446,薇我50,36
19,88069932,啵啵语默yumo,舰长,1027,薇我50,35
20,486618176,唯爱-金克丝,舰长,1407,薇我50,35
21,7655747,Maki-Lucky,舰长,996,薇我50,35
22,26164174,头像是我老婆都不许抢,舰长,324,薇我50,35
23,33909726,知丶薇,舰长,1466,薇我50,35
24,44539694,落晓星垂,舰长,859,薇我50,35
25,13618274,到处逛gai的织月_邪夜,舰长,822,薇我50,35
26,188407581,等枫的秋omega,舰长,1098,薇我50,35
27,24331924,渡劫老咸鱼,舰长,1271,薇我50,35
28,18256506,雪乃结衣,舰长,351,薇我50,35
29,140650247,岚狄9045,舰长,887,薇我50,35
30,4725013,Lin嚯嚯从小就是大冤种,舰长,868,薇我50,35
31,3493290353625201,CrazyFeng绝逢,舰长,315,薇我50,35
32,1666610463,達尼克斯,舰长,1149,薇我50,35
33,29117,巫女猎人,舰长,1308,薇我50,35
34,30588204,wbl00,舰长,793,薇我50,35
35,500015824,明阅清风,舰长,642,薇我50,34
36,82190873,夜宁远233,舰长,733,薇我50,34
37,31260366,yy猫咪的日常,舰长,626,薇我50,34
38,65438110,瘟疫3,舰长,943,薇我50,34
39,2158592,AntimonyRA,舰长,1185,薇我50,34
40,204323021,老实の锅包又,舰长,1407,薇我50,34
41,33039475,来自地狱魅影,舰长,1062,薇我50,34
42,105294017,YNC小影子,舰长,595,薇我50,34
43,1184560947,良苦用心的好爹爹,舰长,223,薇我50,34
44,1418947,腊鸡玲珑_躺平中,舰长,620,薇我50,34
45,13038645,回忆的熊孩子,舰长,1213,薇我50,34
46,1413795259,花飞花影,舰长,369,薇我50,34
47,672722632,亿穷二白王道长,舰长,548,薇我50,34
48,175445590,过路人333,舰长,978,薇我50,34
49,302512419,摸余vv,舰长,198,薇我50,34
50,301640080,压力史莱姆,舰长,696,薇我50,34
51,1887203,漆黑小透明,舰长,962,薇我50,34
52,11154077,-逍遥哈利-,舰长,973,薇我50,34
53,284241412,B站-市场调研-员,舰长,944,薇我50,34
54,1276746344,爱莉希雅nya,舰长,1194,薇我50,34
55,108038351,泽云熙海,舰长,784,薇我50,34
56,3665701,黑腹小萝莉,舰长,895,薇我50,33
57,224567449,童山闻颜,舰长,1029,薇我50,33
58,271865349,花果山吗喽小阿凌,舰长,518,薇我50,33
59,38403401,珍惜未来,舰长,1033,薇我50,33
60,14121293,-悠乐美-,舰长,441,薇我50,33
61,8657762,金Au银Ag,舰长,1097,薇我50,33
62,17212506,仙狐晓梦,舰长,731,薇我50,33
63,76557065,昔日猖狂,舰长,525,薇我50,33
64,110366,Melody一野猫,舰长,846,薇我50,33
65,392082420,V圈守墓人-逆风21314号,舰长,852,薇我50,33
66,352626239,跳楼投简历,舰长,363,薇我50,33
67,34936482,可爱多一点的小可爱,舰长,923,薇我50,33
68,34639269,Sam-_-_-,舰长,517,薇我50,33
69,92484205,依旧是那片羽,舰长,954,薇我50,33
70,157504414,虾滑馅鱼之咸,舰长,558,薇我50,33
71,77029724,山中黑鱼,舰长,239,薇我50,33
72,3221225,Sailaphair,舰长,775,薇我50,33
73,7345183,无知的弟弟,舰长,696,薇我50,33
74,365247143,穆-夏,舰长,985,薇我50,33
75,119549172,桜小路瑞希,舰长,728,薇我50,33
76,261020,绯の亚莉亚,舰长,486,薇我50,33
77,266220921,羽飘漂,舰长,606,薇我50,33
78,3546707608472248,英之胜刃,舰长,427,薇我50,32
79,15306134,亡雨轩,舰长,544,薇我50,32
80,502759263,Y魇_魇Y,舰长,367,薇我50,32
81,295283958,黎_明_樱,舰长,316,薇我50,32
82,44477862,梦镜のら,舰长,535,薇我50,32
83,919906,怜怜_Official,舰长,680,薇我50,32
84,17498256,泠-梦怜,舰长,696,薇我50,32
85,286681,焚风浩克,舰长,776,薇我50,32
86,535542637,ulsmallzhou,舰长,642,薇我50,32
87,102413528,汪情许爱今生缘,舰长,680,薇我50,32
88,11038787,无始虚空,舰长,306,薇我50,32
89,3546665562671221,米里尔Miller,舰长,612,薇我50,32
90,375831015,广武大蟑螂,舰长,401,薇我50,32
91,578482,咩噗菲宝-尤菲,舰长,48,薇我50,32
92,3493259942824884,是落零哟,舰长,263,薇我50,31
93,166737838,风忆清浅丶,舰长,650,薇我50,31
94,7640597,空灬白丶采佩西,舰长,470,薇我50,31
95,2399315,雙轉輪迴,舰长,396,薇我50,31
