rank,uid,username,type,accompany,medal_name,medal_level
1,21815500,令堂翱翔,提督,112,薇我50,41
2,20623283,魔龙幻象,提督,768,薇我50,38
3,88830022,糖加小酥,提督,113,薇我50,37
4,77029724,山中老鱼,提督,233,薇我50,33
5,68000638,-叶樱-,提督,126,薇我50,32
6,500926970,啾哩の小鸟,舰长,1435,薇我50,41
7,6417028,学渣只能说一句花Q,舰长,1142,薇我50,41
8,35954316,断桥九色鹿liner,舰长,1452,薇我50,40
9,3488947,翲雪,舰长,800,薇我50,39
10,513364,AquaARIA,舰长,1231,薇我50,37
11,2021813,憨咸玉,舰长,1233,薇我50,37
12,86948494,邪眼断罪真君,舰长,632,薇我50,36
13,11947976,墨二猫,舰长,1303,薇我50,36
14,36803580,苏清璇omo,舰长,1598,薇我50,36
15,16368592,-风铃雪-,舰长,576,薇我50,35
16,486618176,唯爱-金克丝,舰长,1289,薇我50,35
17,44539694,落晓星垂,舰长,741,薇我50,35
18,33909726,知丶薇,舰长,1348,薇我50,35
19,206971950,-危险实体-墨痕,舰长,493,薇我50,35
20,13618274,到处逛gai的织月_邪夜,舰长,704,薇我50,35
21,7655747,Maki-Lucky,舰长,878,薇我50,34
22,88069932,啵啵语默yumo,舰长,909,薇我50,34
23,24331924,渡劫老咸鱼,舰长,1153,薇我50,34
24,4725013,Lin嚯嚯从小就是大冤种,舰长,750,薇我50,34
25,188407581,等枫的秋sigma,舰长,994,薇我50,34
26,408466021,我是薇拉拉的狗子,舰长,1146,薇我50,34
27,140650247,岚狄9045,舰长,809,薇我50,34
28,105294017,YNC小影子,舰长,477,薇我50,34
29,1666610463,達尼克斯,舰长,1034,薇我50,34
30,34549812,三速红翼,舰长,914,薇我50,34
31,30588204,wbl00,舰长,675,薇我50,34
32,33039475,来自地狱魅影,舰长,944,薇我50,34
33,215160355,龍腾萬裏,舰长,520,薇我50,34
34,31260366,yy猫咪的日常,舰长,508,薇我50,34
35,1681268,未定形史莱姆,舰长,1009,薇我50,34
36,204323021,老实の锅包又,舰长,1289,薇我50,34
37,65438110,瘟疫3,舰长,825,薇我50,34
38,15016606,地狱掌管者-路西法,舰长,908,薇我50,34
39,29117,巫女猎人,舰长,1190,薇我50,33
40,1413795259,花飞花影,舰长,251,薇我50,33
41,13038645,回忆的熊孩子,舰长,1095,薇我50,33
42,2158592,AntimonyRA,舰长,1067,薇我50,33
43,520950948,-墨终-,舰长,657,薇我50,33
44,175445590,过路人333,舰长,860,薇我50,33
45,19532424,是四不是死的四兔子,舰长,673,薇我50,33
46,1276746344,爱莉希雅nya,舰长,1122,薇我50,33
47,1887203,漆黑小透明,舰长,844,薇我50,33
48,672722632,亿穷二白王道长,舰长,430,薇我50,33
49,14121293,-悠乐美-,舰长,323,薇我50,33
50,108038351,泽云熙海,舰长,674,薇我50,33
51,66909349,通りすがりの卡面来打,舰长,247,薇我50,33
52,480603815,凤顗,舰长,734,薇我50,33
53,11154077,-逍遥哈利-,舰长,855,薇我50,33
