rank,uid,username,type,accompany,medal_name,medal_level
1,215160355,龍腾萬裏,总督,756,薇我50,47
2,6417028,学渣只能说一句花Q,提督,1378,薇我50,47
3,324234804,橘小草,提督,250,薇我50,43
4,26164174,头像是我老婆都不许抢,提督,442,薇我50,42
5,20623283,魔龙幻象,提督,1004,薇我50,42
6,3886831,白色の契约,提督,365,薇我50,41
7,66909349,通りすがりの卡面来打,提督,483,薇我50,39
8,86948494,邪眼断罪真君,提督,868,薇我50,38
9,13618274,到处逛gai的织月_邪夜,提督,940,薇我50,37
10,1418947,腊鸡玲珑,提督,738,薇我50,37
11,30588204,wbl00,提督,911,薇我50,36
12,22797286,凡狼pyamiles,提督,1231,薇我50,36
13,18526621,不科学的事事,提督,902,薇我50,36
14,68000638,-叶樱-,提督,271,薇我50,36
15,11154077,-逍遥哈利-,提督,1091,薇我50,36
16,19532424,是四不是死的四兔子,提督,825,薇我50,35
17,119100882,剑心r小兵,提督,271,薇我50,34
18,2128607118,鹅蛋冲击,提督,151,薇我50,33
19,1975435,七月旧年,提督,218,薇我50,32
20,3546899242027326,巨蚊子expromax,提督,38,薇我50,32
21,5807542,刘至一,提督,121,薇我50,32
22,1334931,索霖马可夫,提督,91,薇我50,31
23,598686317,爱妻艺的专属憨批,提督,91,薇我50,31
24,500926970,啾哩の小鸟,舰长,1671,薇我50,41
25,35954316,断桥九色鹿liner,舰长,1688,薇我50,41
26,3488947,翲雪,舰长,1036,薇我50,40
27,33069272,账号已注销,舰长,691,薇我50,39
28,513364,AquaARIA,舰长,1467,薇我50,38
29,2021813,憨咸玉,舰长,1469,薇我50,37
30,520950948,-墨终-,舰长,893,薇我50,37
31,11947976,墨二猫,舰长,1458,薇我50,37
32,1597285,cy122312,舰长,130,薇我50,37
33,36803580,苏清璇omo,舰长,1834,薇我50,36
34,38267109,寒将学,舰长,1539,薇我50,36
35,486618176,唯爱-金克丝,舰长,1525,薇我50,36
36,88069932,啵啵语默yumo,舰长,1145,薇我50,36
37,44539694,落晓星垂,舰长,977,薇我50,36
38,33909726,知丶薇,舰长,1584,薇我50,36
39,7655747,Maki-Lucky,舰长,1114,薇我50,36
40,16368592,-风铃雪-,舰长,631,薇我50,35
41,188407581,等枫的秋omega,舰长,1178,薇我50,35
42,24331924,渡劫老咸鱼,舰长,1389,薇我50,35
43,18256506,边缘友人,舰长,452,薇我50,35
44,82190873,夜宁远233,舰长,851,薇我50,35
45,31260366,yy猫咪的日常,舰长,741,薇我50,35
46,500015824,明阅清风,舰长,760,薇我50,35
47,1666610463,達尼克斯,舰长,1266,薇我50,35
48,4725013,Lin嚯嚯从小就是大冤种,舰长,986,薇我50,35
49,29117,巫女猎人,舰长,1426,薇我50,35
50,65438110,瘟疫小三,舰长,1061,薇我50,35
51,140650247,岚狄9045,舰长,927,薇我50,35
52,34549812,三速红翼,舰长,1111,薇我50,35
53,3493290353625201,CrazyFeng绝逢,舰长,433,薇我50,35
54,2158592,AntimonyRA,舰长,1291,薇我50,35
55,1413795259,花飞花影,舰长,428,薇我50,35
56,204323021,老实の锅包又,舰长,1525,薇我50,35
57,33039475,来自地狱魅影,舰长,1180,薇我50,35
58,15016606,地狱掌管者-路西法,舰长,1113,薇我50,35
59,34639269,Sam-_-_-,舰长,627,薇我50,35
60,13038645,回忆的熊孩子,舰长,1331,薇我50,34
61,301640080,压力史莱姆,舰长,814,薇我50,34
62,672722632,亿穷二白王道长,舰长,666,薇我50,34
63,284241412,B站-市场调研-员,舰长,1043,薇我50,34
64,175445590,过路人333,舰长,1096,薇我50,34
65,1276746344,爱莉希雅nya,舰长,1312,薇我50,34
66,105294017,YNC小影子,舰长,690,薇我50,34
67,1681268,未定形史莱姆,舰长,1116,薇我50,34
68,302512419,摸余vv,舰长,241,薇我50,34
69,480603815,凤岂页,舰长,901,薇我50,34
70,1887203,漆黑小透明,舰长,1080,薇我50,34
71,3665701,黑腹小萝莉,舰长,1013,薇我50,34
72,108038351,泽云熙海,舰长,871,薇我50,34
73,224567449,童山闻颜,舰长,1147,薇我50,34
74,36227964,fft肥肥羊,舰长,841,薇我50,34
75,392082420,V圈守墓人-逆风21314号,舰长,970,薇我50,34
76,34936482,可爱多一点的小可爱,舰长,1041,薇我50,34
77,157504414,虾滑馅鱼之咸,舰长,661,薇我50,34
78,8657762,金Au银Ag,舰长,1215,薇我50,34
79,76557065,昔日猖狂,舰长,643,薇我50,34
80,7345183,无知的弟弟,舰长,814,薇我50,34
81,352940707,幽幕灵,舰长,901,薇我50,34
82,110366,Melody一野猫,舰长,964,薇我50,33
83,92484205,谜_天羽落,舰长,1072,薇我50,33
84,352626239,跳楼投简历,舰长,480,薇我50,33
85,2478825,冰冰不想醒,舰长,937,薇我50,33
86,119549172,桜小路瑞希,舰长,846,薇我50,33
87,14850509,有三枚游戏币的卡七,舰长,818,薇我50,33
88,266220921,羽飘漂,舰长,724,薇我50,33
89,15306134,亡雨轩,舰长,662,薇我50,33
90,14121293,-悠乐美-,舰长,559,薇我50,33
91,3221225,Sailaphair,舰长,893,薇我50,33
92,365247143,穆-夏,舰长,1103,薇我50,33
93,3546707608472248,英之胜刃,舰长,541,薇我50,33
94,7640597,空灬白丶采佩西,舰长,588,薇我50,33
95,471266480,Zx芝,舰长,541,薇我50,33
96,295283958,黎_明_樱,舰长,434,薇我50,33
97,44477862,梦镜のら,舰长,631,薇我50,33
98,102413528,汪情许爱今生缘,舰长,798,薇我50,33
99,3546665562671221,米里尔Miller,舰长,730,薇我50,33
100,919906,怜怜_Official,舰长,798,薇我50,33
101,2399315,雙轉輪迴,舰长,514,薇我50,33
102,17498256,泠-梦怜,舰长,811,薇我50,33
103,535542637,ulsmallzhou,舰长,760,薇我50,33
104,286681,焚风浩克,舰长,894,薇我50,33
105,261020,绯の亚莉亚,舰长,604,薇我50,33
106,11038787,无始虚空,舰长,423,薇我50,33
107,2670739,一般路过的假面礼拜liu,舰长,395,薇我50,32
108,33902990,平板黑初音,舰长,511,薇我50,32
109,26520322,凛冬-乐乐,舰长,528,薇我50,32
110,166737838,风忆清浅丶,舰长,768,薇我50,32
111,24221191,禁票的东,舰长,77,薇我50,32
112,375831015,广武大蟑螂,舰长,427,薇我50,32
113,35052282,Dragonin_the_sky,舰长,451,薇我50,32
114,368345077,詞邛,舰长,211,薇我50,32
115,35090197,只给熊小点关注的咩名,舰长,452,薇我50,32
116,32412612,下雨带刀不打伞,舰长,484,薇我50,32
117,15391530,羡慕瀦播鋼鈑,舰长,451,薇我50,32
118,1952581820,晒太阳德萝卜,舰长,393,薇我50,32
119,435628439,玥之力,舰长,483,薇我50,32
120,33540376,镜中觅己,舰长,369,薇我50,32
121,1039013541,吉米崽www,舰长,301,薇我50,32
122,19168683,脸黑的又,舰长,553,薇我50,32
123,3546824000407733,璃星璇,舰长,592,薇我50,31
124,493895182,达纳萨玛621,舰长,373,薇我50,31
125,240594618,姜山石头人,舰长,432,薇我50,31
126,3493259942824884,是落零哟,舰长,381,薇我50,31
127,76648977,血魔之渊,舰长,456,薇我50,31
128,357368,小北是真姬厨,舰长,430,薇我50,31
129,397215368,名前のない世界,舰长,578,薇我50,31
130,499682025,易浮尘,舰长,211,薇我50,31
131,480634527,V圈钢板粉-舰狗,舰长,286,薇我50,31
132,297668572,天依的御厨团长,舰长,631,薇我50,31
133,1418516223,白夏之季,舰长,425,薇我50,31
134,2122334840,拜拜你無了,舰长,361,薇我50,31
135,2803264,尘缘若梦何须恋,舰长,420,薇我50,31
136,12153648,初雪兰,舰长,395,薇我50,31
137,16120203,诺诺维亚,舰长,273,薇我50,31
138,12061686,盗心の魔理沙,舰长,421,薇我50,31
139,252286361,大逗比FBC,舰长,303,薇我50,31
140,224748418,FUTR未来,舰长,167,薇我50,31
141,397045566,血姬不是雌小鬼づ,舰长,331,薇我50,30
142,7241260,叫我雪糕,舰长,391,薇我50,30
143,19994336,Saiei-YOYO,舰长,249,薇我50,30
144,195534670,Crow灬苗子,舰长,153,薇我50,30
145,354295340,孩籽她爹,舰长,301,薇我50,30
146,722730,物与不抽盲盒,舰长,428,薇我50,30
147,14757363,猫ブブブブブブブブブ,舰长,158,薇我50,30
148,1245362248,痴呆嘎嘎菜,舰长,259,薇我50,30
149,29777257,牛頭OwO,舰长,331,薇我50,30
150,1316840405,抑尘の,舰长,65,薇我50,30
151,450429523,弱小无助MD,舰长,188,薇我50,30
152,250484752,凯冥,舰长,181,薇我50,30
153,4835981,我家の男朋友,舰长,151,薇我50,30
154,245613090,回梦星辰,舰长,211,薇我50,30
155,5261743,梦龙丶樱,舰长,180,薇我50,30
156,409738506,郁林郡那边的月夜清风,舰长,283,薇我50,30
157,43425689,magic-lamp,舰长,241,薇我50,29
158,1800678,洛葉湫,舰长,241,薇我50,29
159,9122988,旧梦浅川,舰长,151,薇我50,29
160,295193005,云眠Comet,舰长,161,薇我50,29
161,43833224,我怎么想不到好名字呢,舰长,152,薇我50,29
162,1240574740,皮特特皮_Pete,舰长,68,薇我50,29
163,177207789,昆西OvO昆西,舰长,183,薇我50,29
164,1499957472,摆烂等死的卡皮巴拉,舰长,92,薇我50,29
165,47214279,月水城迷,舰长,201,薇我50,29
166,622806781,啊碎碎冰L-,舰长,211,薇我50,29
167,1412923,爱与正义的反派,舰长,268,薇我50,29
168,491502407,-一只老衫羊-,舰长,121,薇我50,29
169,500330198,丧钟亦是晚钟,舰长,142,薇我50,29
170,19108459,娜娜的小虎牙,舰长,187,薇我50,29
171,454539765,段某不会下棋,舰长,163,薇我50,28
172,103138068,200斤的摘星,舰长,210,薇我50,28
173,3546755765373645,繁星无薇不至,舰长,90,薇我50,28
174,390641423,喾爨,舰长,91,薇我50,28
175,382750296,圣明理,舰长,242,薇我50,28
176,3546837455734821,-鹿绘灵-,舰长,181,薇我50,28
177,1854122068,白橙棩,舰长,122,薇我50,28
178,337426484,寒黎孤星,舰长,128,薇我50,28
179,30316805,青衣傲王侯z,舰长,98,薇我50,28
