rank,uid,username,type,accompany,medal_name,medal_level
1,2670739,一般路过的假面礼拜liu,提督,351,薇我50,32
2,6417028,学渣只能说一句花Q,舰长,1180,薇我50,42
3,500926970,啾哩の小鸟,舰长,1473,薇我50,41
4,21815500,令堂翱翔,舰长,150,薇我50,41
5,35954316,断桥九色鹿liner,舰长,1490,薇我50,40
6,3488947,翲雪,舰长,838,薇我50,39
7,20623283,魔龙幻象,舰长,806,薇我50,38
8,88830022,糖加小酥,舰长,151,薇我50,37
9,513364,AquaARIA,舰长,1269,薇我50,37
10,2021813,憨咸玉,舰长,1271,薇我50,37
11,86948494,邪眼断罪真君,舰长,670,薇我50,37
12,36803580,苏清璇omo,舰长,1636,薇我50,36
13,1980623710,土豆零号机,舰长,6,薇我50,36
14,38267109,寒将学,舰长,1341,薇我50,35
15,486618176,唯爱-金克丝,舰长,1327,薇我50,35
16,33909726,知丶薇,舰长,1386,薇我50,35
17,44539694,落晓星垂,舰长,779,薇我50,35
18,7655747,Maki-Lucky,舰长,916,薇我50,35
19,13618274,到处逛gai的织月_邪夜,舰长,742,薇我50,35
20,4725013,Lin嚯嚯从小就是大冤种,舰长,788,薇我50,34
21,88069932,啵啵语默yumo,舰长,947,薇我50,34
22,24331924,渡劫老咸鱼,舰长,1191,薇我50,34
23,140650247,岚狄9045,舰长,827,薇我50,34
24,105294017,YNC小影子,舰长,515,薇我50,34
25,1666610463,達尼克斯,舰长,1069,薇我50,34
26,34549812,三速红翼,舰长,942,薇我50,34
27,204323021,老实の锅包又,舰长,1327,薇我50,34
28,29117,巫女猎人,舰长,1228,薇我50,34
29,30588204,wbl00,舰长,713,薇我50,34
30,33039475,来自地狱魅影,舰长,982,薇我50,34
31,215160355,龍腾萬裏,舰长,558,薇我50,34
32,31260366,yy猫咪的日常,舰长,546,薇我50,34
33,66909349,通りすがりの卡面来打,舰长,285,薇我50,34
34,520950948,-墨终-,舰长,695,薇我50,34
35,15016606,地狱掌管者-路西法,舰长,946,薇我50,34
36,1413795259,花飞花影,舰长,289,薇我50,34
37,65438110,瘟疫3,舰长,863,薇我50,34
38,19532424,是四不是死的四兔子,舰长,707,薇我50,33
39,2158592,AntimonyRA,舰长,1105,薇我50,33
40,13038645,回忆的熊孩子,舰长,1133,薇我50,33
41,175445590,过路人333,舰长,898,薇我50,33
42,26164174,头像是我老婆都不许抢,舰长,244,薇我50,33
43,1887203,漆黑小透明,舰长,882,薇我50,33
44,480603815,凤顗,舰长,772,薇我50,33
45,108038351,泽云熙海,舰长,711,薇我50,33
46,3665701,黑腹小萝莉,舰长,815,薇我50,33
47,284241412,市场调研员,舰长,864,薇我50,33
48,672722632,亿穷二白王道长,舰长,468,薇我50,33
49,14121293,-悠乐美-,舰长,361,薇我50,33
50,500015824,明阅清风,舰长,562,薇我50,33
51,11154077,-逍遥哈利-,舰长,893,薇我50,33
52,301640080,压力史莱姆,舰长,616,薇我50,33
53,224567449,童山闻颜,舰长,949,薇我50,33
54,110366,Melody一野猫,舰长,766,薇我50,33
55,38403401,珍惜未来,舰长,953,薇我50,33
56,3886831,白色の契约,舰长,167,薇我50,33
57,261020,绯の亚莉亚,舰长,406,薇我50,33
58,8657762,金Au银Ag,舰长,1017,薇我50,32
59,34936482,可爱多一点的小可爱,舰长,843,薇我50,32
60,352626239,跳楼投简历,舰长,284,薇我50,32
61,92484205,依旧是那片羽,舰长,874,薇我50,32
62,271865349,花果山吗喽小阿凌,舰长,438,薇我50,32
63,392082420,V圈守墓人-逆风21314号,舰长,772,薇我50,32
64,3221225,Sailaphair,舰长,695,薇我50,32
65,1418947,腊鸡玲珑_躺平中,舰长,540,薇我50,32
66,365247143,穆-夏,舰长,905,薇我50,32
67,76557065,昔日猖狂,舰长,445,薇我50,32
68,7345183,无知的弟弟,舰长,616,薇我50,32
69,157504414,虾滑馅鱼之咸,舰长,479,薇我50,32
70,266220921,羽飘漂,舰长,527,薇我50,32
71,324234804,橘小草,舰长,52,薇我50,32
72,34639269,Sam-_-_-,舰长,437,薇我50,32
73,59632957,纯白鸢尾,舰长,630,薇我50,32
74,441175327,终南苍云-棉花糖,舰长,366,薇我50,32
75,119549172,桜小路瑞希,舰长,648,薇我50,32
76,3493259942824884,是落零哟,舰长,183,薇我50,31
77,286681,焚风浩克,舰长,696,薇我50,31
78,3493290353625201,CrazyFeng绝逢,舰长,235,薇我50,31
79,33902990,平板黑初音,舰长,434,薇我50,31
80,919906,怜怜_Official,舰长,600,薇我50,31
81,15306134,亡雨轩,舰长,467,薇我50,31
82,178811338,影噬百災,舰长,375,薇我50,31
83,295283958,黎_明_樱,舰长,236,薇我50,31
84,3546707608472248,英之胜刃,舰长,347,薇我50,31
85,535542637,ulsmallzhou,舰长,562,薇我50,31
86,3546665562671221,米里尔Miller,舰长,532,薇我50,31
87,502759263,Y魇_魇Y,舰长,287,薇我50,31
88,102413528,汪情许爱今生缘,舰长,600,薇我50,31
89,142346059,真寻酱又被撅了,舰长,329,薇我50,30
90,166737838,风忆清浅丶,舰长,570,薇我50,30
91,11038787,无始虚空,舰长,226,薇我50,30
92,7640597,空灬白丶采佩西,舰长,390,薇我50,30
93,375831015,广武大蟑螂,舰长,321,薇我50,30
94,26520322,凛冬-乐乐,舰长,330,薇我50,30
95,53720432,应麟,舰长,153,薇我50,30
96,435628439,玥之力,舰长,346,薇我50,30
97,2399315,雙轉輪迴,舰长,316,薇我50,30
98,532791,薇拉Vera-Official,舰长,227,薇我50,30
99,360180559,小白菜的一批,舰长,404,薇我50,30
100,1039013541,吉米崽www,舰长,185,薇我50,30
101,3546824000407733,璃星璇,舰长,394,薇我50,30
102,107191271,信慈父得永生,舰长,347,薇我50,30
103,32849738,古月鸟Cramorant,舰长,380,薇我50,30
104,35052282,Dragonin_the_sky,舰长,263,薇我50,30
105,76648977,血魔之渊,舰长,258,薇我50,30
106,368345077,詞邛,舰长,81,薇我50,29
107,240594618,姜山石头人,舰长,234,薇我50,29
108,3494363860568548,重月dop,舰长,175,薇我50,29
109,252286361,大逗比FBC,舰长,166,薇我50,29
110,357368,小北是真姬厨,舰长,232,薇我50,29
111,33540376,镜中觅己,舰长,171,薇我50,28
112,1077377920,安东喵没脑子,舰长,249,薇我50,28
113,58181607,苏玖汣等奈奈,舰长,282,薇我50,28
114,493895182,菲琳酱的狂暴猎犬621,舰长,175,薇我50,28
115,85447188,无尽光之旋律,舰长,218,薇我50,28
116,1418516223,白夏之季,舰长,227,薇我50,28
117,693835560,咲白雫,舰长,166,薇我50,28
118,15712155,匆匆路过人间,舰长,165,薇我50,28
119,12153648,初雪兰,舰长,197,薇我50,28
120,195534670,Crow灬苗子,舰长,77,薇我50,28
121,397045566,血姬不是雌小鬼づ,舰长,165,薇我50,27
122,486631237,-未存-,舰长,119,薇我50,27
123,157747646,温柔如阳,舰长,47,薇我50,26
124,3546615983901533,Coneafiter,舰长,111,薇我50,26
125,43425689,magic-lamp,舰长,111,薇我50,26
126,318958301,重生的都怪群主批发商,舰长,112,薇我50,25
127,537891345,啊嘞呀呼呼,舰长,82,薇我50,25
128,1975435,七月旧年,舰长,66,薇我50,25
129,1245362248,痴呆嘎嘎菜,舰长,73,薇我50,25
130,819123,络冬,舰长,53,薇我50,25
131,6202660,郁闷的往人,舰长,27,薇我50,25
132,399923001,晚风已经燃尽,舰长,66,薇我50,25
133,3546586078513593,威十单,舰长,59,薇我50,24
134,382283876,麟小犀,舰长,77,薇我50,24
135,177800302,樱花下的牠,舰长,47,薇我50,24
136,19994336,Saiei-YOYO,舰长,51,薇我50,24
137,3537109828766360,霜月-无尘cy,舰长,46,薇我50,23
138,470664288,兩落繁星,舰长,17,薇我50,23
139,51524340,c爪巴,舰长,19,薇我50,22
140,442693099,幻辰星落,舰长,12,薇我50,22
141,545053,南敛,舰长,15,薇我50,22
142,102818369,串烧玛奇玛,舰长,17,薇我50,21
143,476839331,北宸今天吃什么,舰长,17,薇我50,21
144,3537120129976910,迷路咧0071,舰长,17,薇我50,21
145,35850952,道楽の光源君,舰长,14,薇我50,21
146,213168799,斬龍七律,舰长,17,薇我50,21
