rank,uid,username,type,accompany,medal_name,medal_level
1,20623283,魔龙幻象,提督,823,薇我50,41
2,215160355,龍腾萬裏,提督,575,薇我50,38
3,324234804,橘小草,提督,69,薇我50,37
4,520950948,-墨终-,提督,712,薇我50,36
5,66909349,通りすがりの卡面来打,提督,302,薇我50,36
6,88069932,啵啵语默yumo,提督,964,薇我50,35
7,50283515,Nemo_030,提督,523,薇我50,35
8,302512419,摸余vv,提督,135,薇我50,33
9,6417028,学渣只能说一句花Q,舰长,1197,薇我50,43
10,500926970,啾哩の小鸟,舰长,1490,薇我50,41
11,21815500,令堂翱翔,舰长,164,薇我50,41
12,35954316,断桥九色鹿liner,舰长,1507,薇我50,40
13,3488947,翲雪,舰长,855,薇我50,40
14,88830022,糖加小酥,舰长,161,薇我50,37
15,513364,AquaARIA,舰长,1286,薇我50,37
16,2021813,憨咸玉,舰长,1288,薇我50,37
17,86948494,邪眼断罪真君,舰长,687,薇我50,37
18,3886831,白色の契约,舰长,184,薇我50,36
19,11947976,墨二猫,舰长,1337,薇我50,36
20,36803580,苏清璇omo,舰长,1653,薇我50,36
21,1980623710,洗个吐抖常常,舰长,23,薇我50,36
22,38267109,寒将学,舰长,1358,薇我50,36
23,486618176,只看过年没妹妹陪的V,舰长,1344,薇我50,35
24,33909726,知丶薇,舰长,1403,薇我50,35
25,44539694,落晓星垂,舰长,796,薇我50,35
26,206971950,于生真君,舰长,521,薇我50,35
27,7655747,Maki-Lucky,舰长,933,薇我50,35
28,13618274,到处逛gai的织月_邪夜,舰长,759,薇我50,35
29,22797286,凡狼pyamiles,舰长,1125,薇我50,35
30,188407581,等枫的秋omega,舰长,1035,薇我50,35
31,24331924,渡劫老咸鱼,舰长,1208,薇我50,34
32,4725013,Lin嚯嚯从小就是大冤种,舰长,805,薇我50,34
33,1666610463,達尼克斯,舰长,1086,薇我50,34
34,34549812,三速红翼,舰长,959,薇我50,34
35,105294017,YNC小影子,舰长,532,薇我50,34
36,30588204,wbl00,舰长,730,薇我50,34
37,29117,巫女猎人,舰长,1245,薇我50,34
38,31260366,yy猫咪的日常,舰长,563,薇我50,34
39,33039475,来自地狱魅影,舰长,999,薇我50,34
40,26164174,头像是我老婆都不许抢,舰长,261,薇我50,34
41,500015824,明阅清风,舰长,579,薇我50,34
42,204323021,老实の锅包又,舰长,1344,薇我50,34
43,82190873,夜宁远233,舰长,676,薇我50,34
44,65438110,瘟疫3,舰长,880,薇我50,34
45,1413795259,花飞花影,舰长,306,薇我50,34
46,15016606,地狱掌管者-路西法,舰长,963,薇我50,34
47,19532424,是四不是死的四兔子,舰长,724,薇我50,34
48,175445590,过路人333,舰长,915,薇我50,34
49,2158592,AntimonyRA,舰长,1122,薇我50,34
50,672722632,亿穷二白王道长,舰长,485,薇我50,34
51,13038645,回忆的熊孩子,舰长,1150,薇我50,33
52,1887203,漆黑小透明,舰长,899,薇我50,33
53,2478825,冰冰不想醒,舰长,879,薇我50,33
54,480603815,凤顗,舰长,789,薇我50,33
55,441175327,终南苍云-棉花糖,舰长,383,薇我50,33
56,108038351,泽云熙海,舰长,728,薇我50,33
57,18256506,雪乃结衣,舰长,288,薇我50,33
58,14121293,-悠乐美-,舰长,378,薇我50,33
59,352940707,幽幕灵,舰长,797,薇我50,33
60,3665701,黑腹小萝莉,舰长,832,薇我50,33
61,284241412,市场调研员,舰长,881,薇我50,33
62,301640080,压力史莱姆,舰长,633,薇我50,33
63,11154077,-逍遥哈利-,舰长,910,薇我50,33
64,224567449,童山闻颜,舰长,966,薇我50,33
65,36227964,fft肥肥羊,舰长,707,薇我50,33
66,14850509,有三枚游戏币的卡七,舰长,737,薇我50,33
67,110366,Melody一野猫,舰长,783,薇我50,33
68,38403401,珍惜未来,舰长,970,薇我50,33
69,1418947,腊鸡玲珑_躺平中,舰长,557,薇我50,33
70,8657762,金Au银Ag,舰长,1034,薇我50,33
71,261020,绯の亚莉亚,舰长,423,薇我50,33
72,17212506,仙狐晓梦,舰长,669,薇我50,33
73,271865349,花果山吗喽小阿凌,舰长,455,薇我50,32
74,34936482,可爱多一点的小可爱,舰长,860,薇我50,32
75,352626239,跳楼投简历,舰长,301,薇我50,32
76,34639269,Sam-_-_-,舰长,454,薇我50,32
77,392082420,V圈守墓人-逆风21314号,舰长,789,薇我50,32
78,76557065,昔日猖狂,舰长,462,薇我50,32
79,92484205,依旧是那片羽,舰长,891,薇我50,32
80,68000638,-叶樱-,舰长,166,薇我50,32
81,157504414,虾滑馅鱼之咸,舰长,496,薇我50,32
82,7345183,无知的弟弟,舰长,633,薇我50,32
83,3221225,Sailaphair,舰长,712,薇我50,32
84,471266480,Zx芝,舰长,437,薇我50,32
85,266220921,羽飘漂,舰长,544,薇我50,32
86,365247143,穆-夏,舰长,922,薇我50,32
87,18526621,不科学的事事,舰长,761,薇我50,32
88,3493290353625201,CrazyFeng绝逢,舰长,252,薇我50,32
89,119549172,桜小路瑞希,舰长,665,薇我50,32
90,295283958,黎_明_樱,舰长,253,薇我50,32
91,33902990,平板黑初音,舰长,451,薇我50,32
92,286681,焚风浩克,舰长,713,薇我50,31
93,15306134,亡雨轩,舰长,484,薇我50,31
94,3493259942824884,是落零哟,舰长,200,薇我50,31
95,919906,怜怜_Official,舰长,617,薇我50,31
96,3546707608472248,英之胜刃,舰长,364,薇我50,31
97,11038787,无始虚空,舰长,243,薇我50,31
98,502759263,Y魇_魇Y,舰长,304,薇我50,31
99,535542637,ulsmallzhou,舰长,579,薇我50,31
100,3546665562671221,米里尔Miller,舰长,549,薇我50,31
101,142346059,真寻酱又被撅了,舰长,346,薇我50,31
102,102413528,汪情许爱今生缘,舰长,617,薇我50,31
103,26520322,凛冬-乐乐,舰长,347,薇我50,31
104,16299804,丿古灵井盖,舰长,287,薇我50,31
105,375831015,广武大蟑螂,舰长,338,薇我50,30
106,166737838,风忆清浅丶,舰长,587,薇我50,30
107,7640597,空灬白丶采佩西,舰长,407,薇我50,30
108,435628439,玥之力,舰长,363,薇我50,30
109,3494375042583384,Louis0210,舰长,5,薇我50,30
110,2399315,雙轉輪迴,舰长,333,薇我50,30
111,53720432,应麟,舰长,170,薇我50,30
112,397215368,名前のない世界,舰长,467,薇我50,30
113,350044620,木羽成风_,舰长,465,薇我50,30
114,368345077,詞邛,舰长,98,薇我50,30
115,107191271,信慈父得永生,舰长,364,薇我50,30
116,76648977,血魔之渊,舰长,275,薇我50,30
117,35052282,Dragonin_the_sky,舰长,280,薇我50,30
118,645910106,炁海循风,舰长,373,薇我50,30
119,1039013541,吉米崽www,舰长,202,薇我50,30
120,110477673,水墨丹菁,舰长,162,薇我50,30
121,360180559,小白菜的一批,舰长,421,薇我50,30
122,3546824000407733,璃星璇,舰长,411,薇我50,30
123,75903096,吹动四季的风,舰长,99,薇我50,30
124,493809549,默特萨克啦,舰长,257,薇我50,30
125,32849738,古月鸟Cramorant,舰长,397,薇我50,30
126,3546639199373768,㗀麟森处茗,舰长,166,薇我50,29
127,19168683,脸黑的又,舰长,372,薇我50,29
128,252286361,大逗比FBC,舰长,183,薇我50,29
129,12061686,盗心の魔理沙,舰长,315,薇我50,29
130,240594618,姜山石头人,舰长,251,薇我50,29
131,33540376,镜中觅己,舰长,188,薇我50,29
132,357368,小北是真姬厨,舰长,249,薇我50,29
133,493895182,达纳萨玛621,舰长,192,薇我50,29
134,5261743,梦龙丶樱,舰长,135,薇我50,29
135,1077377920,安东喵没脑子,舰长,266,薇我50,28
136,1418516223,白夏之季,舰长,244,薇我50,28
137,58181607,苏玖汣等奈奈,舰长,299,薇我50,28
138,51524340,c爪巴,舰长,36,薇我50,28
139,12153648,初雪兰,舰长,214,薇我50,28
140,85447188,无尽光之旋律,舰长,235,薇我50,28
141,229122954,十玖水师,舰长,105,薇我50,28
142,499682025,易浮尘,舰长,105,薇我50,28
143,119100882,剑心r小兵,舰长,101,薇我50,27
144,720815,白色羽魔,舰长,107,薇我50,27
145,47350371,莫得感情D咸鱼,舰长,159,薇我50,27
146,233645397,蘇軒然,舰长,135,薇我50,27
147,537891345,啊嘞呀呼呼,舰长,99,薇我50,26
148,51187180,丕凊,舰长,71,薇我50,26
149,2013352439,苏氏雌小鬼,舰长,93,薇我50,26
150,19919944,幻想里の温柔,舰长,134,薇我50,26
151,1854122068,白橙棩,舰长,69,薇我50,26
152,478138709,蛋糕盒饭菜,舰长,107,薇我50,26
153,11431363,天破空心,舰长,11,薇我50,26
154,455557607,无痕陌念,舰长,71,薇我50,25
155,1975435,七月旧年,舰长,83,薇我50,25
156,441122380,戚墅堰的戚灵芸,舰长,75,薇我50,25
157,1245362248,痴呆嘎嘎菜,舰长,90,薇我50,25
158,19994336,Saiei-YOYO,舰长,68,薇我50,25
159,12723265,君临寒月,舰长,69,薇我50,25
160,44200313,憨憨-书生,舰长,45,薇我50,25
161,399923001,晚风已经燃尽,舰长,83,薇我50,25
162,475252228,木登子鸡排,舰长,75,薇我50,25
163,470664288,稀神鵺,舰长,34,薇我50,25
164,3493276694874194,云玉前,舰长,10,薇我50,25
165,8456553,一缕游魂,舰长,39,薇我50,25
166,491502407,-一只老衫羊-,舰长,16,薇我50,24
167,432937014,烛霖-末法级龙娘,舰长,35,薇我50,24
168,15201741,炼金师的炼习作,舰长,39,薇我50,24
169,35613960,魔神小齐,舰长,48,薇我50,24
170,179513,葵神-_-,舰长,15,薇我50,23
171,277973244,一醉千里111,舰长,15,薇我50,22
172,352135144,-风散云聚-,舰长,9,薇我50,22
173,374367532,成人的阶梯不一定向上,舰长,7,薇我50,22
174,3494364644903631,賭自己命硬不硬,舰长,11,薇我50,22
175,25454526,等待流星划过的天际,舰长,17,薇我50,22
176,442693099,幻辰星落,舰长,29,薇我50,22
177,236621861,渊之泠,舰长,7,薇我50,22
178,3493087372380756,白芷汀摸摸源陵狗鸡,舰长,4,薇我50,22
179,9274427,鸫AD宝宝,舰长,9,薇我50,21
180,7990909,喵丷喵丷,舰长,11,薇我50,21
181,426330119,桃是不胡桃,舰长,11,薇我50,21
182,396090507,青柔是心理学骗子,舰长,10,薇我50,21
