rank,uid,username,type,accompany,medal_name,medal_level
1,6417028,学渣只能说一句花Q,提督,1245,薇我50,45
2,215160355,龍腾萬裏,提督,623,薇我50,43
3,324234804,橘小草,提督,117,薇我50,40
4,33069272,熙珺Seiro,提督,582,薇我50,38
5,20623283,魔龙幻象,舰长,871,薇我50,41
6,500926970,啾哩の小鸟,舰长,1538,薇我50,41
7,35954316,断桥九色鹿liner,舰长,1555,薇我50,40
8,3488947,翲雪,舰长,903,薇我50,40
9,513364,AquaARIA,舰长,1334,薇我50,38
10,88830022,糖加小酥,舰长,208,薇我50,38
11,3886831,白色の契约,舰长,232,薇我50,37
12,2021813,憨咸玉,舰长,1336,薇我50,37
13,86948494,邪眼断罪真君,舰长,735,薇我50,37
14,520950948,-墨终-,舰长,760,薇我50,36
15,66909349,通りすがりの卡面来打,舰长,350,薇我50,36
16,36803580,苏清璇omo,舰长,1701,薇我50,36
17,38267109,寒将学,舰长,1406,薇我50,36
18,441175327,终南苍云-棉花糖,舰长,431,薇我50,36
19,88069932,啵啵语默yumo,舰长,1012,薇我50,35
20,486618176,唯爱-金克丝,舰长,1392,薇我50,35
21,7655747,Maki-Lucky,舰长,981,薇我50,35
22,33909726,知丶薇,舰长,1451,薇我50,35
23,26164174,头像是我老婆都不许抢,舰长,309,薇我50,35
24,50283515,Nemo_030,舰长,571,薇我50,35
25,44539694,落晓星垂,舰长,844,薇我50,35
26,13618274,到处逛gai的织月_邪夜,舰长,807,薇我50,35
27,188407581,等枫的秋omega,舰长,1083,薇我50,35
28,206971950,于生真君,舰长,559,薇我50,35
29,22797286,凡狼pyamiles,舰长,1159,薇我50,35
30,24331924,渡劫老咸鱼,舰长,1256,薇我50,35
31,4725013,Lin嚯嚯从小就是大冤种,舰长,853,薇我50,35
32,18256506,雪乃结衣,舰长,336,薇我50,35
33,3493290353625201,CrazyFeng绝逢,舰长,300,薇我50,35
34,29117,巫女猎人,舰长,1293,薇我50,35
35,30588204,wbl00,舰长,778,薇我50,35
36,1666610463,達尼克斯,舰长,1134,薇我50,34
37,19532424,是四不是死的四兔子,舰长,769,薇我50,34
38,82190873,夜宁远233,舰长,718,薇我50,34
39,34549812,三速红翼,舰长,1007,薇我50,34
40,31260366,yy猫咪的日常,舰长,611,薇我50,34
41,65438110,瘟疫3,舰长,928,薇我50,34
42,500015824,明阅清风,舰长,627,薇我50,34
43,2158592,AntimonyRA,舰长,1170,薇我50,34
44,204323021,老实の锅包又,舰长,1392,薇我50,34
45,33039475,来自地狱魅影,舰长,1047,薇我50,34
46,105294017,YNC小影子,舰长,580,薇我50,34
47,15016606,地狱掌管者-路西法,舰长,1011,薇我50,34
48,1418947,腊鸡玲珑_躺平中,舰长,605,薇我50,34
49,1413795259,花飞花影,舰长,354,薇我50,34
50,13038645,回忆的熊孩子,舰长,1198,薇我50,34
51,672722632,亿穷二白王道长,舰长,533,薇我50,34
52,175445590,过路人333,舰长,963,薇我50,34
53,302512419,摸余vv,舰长,183,薇我50,34
54,1681268,未定形史莱姆,舰长,1044,薇我50,34
55,301640080,压力史莱姆,舰长,681,薇我50,34
56,1887203,漆黑小透明,舰长,947,薇我50,34
57,480603815,凤顗,舰长,829,薇我50,34
58,1276746344,爱莉希雅nya,舰长,1179,薇我50,34
59,284241412,B站-市场调研-员,舰长,929,薇我50,33
60,3665701,黑腹小萝莉,舰长,880,薇我50,33
61,108038351,泽云熙海,舰长,769,薇我50,33
62,11154077,-逍遥哈利-,舰长,958,薇我50,33
63,224567449,童山闻颜,舰长,1014,薇我50,33
64,2478825,冰冰不想醒,舰长,927,薇我50,33
65,271865349,花果山吗喽小阿凌,舰长,503,薇我50,33
66,352940707,幽幕灵,舰长,829,薇我50,33
67,14121293,-悠乐美-,舰长,426,薇我50,33
68,8657762,金Au银Ag,舰长,1082,薇我50,33
69,38403401,珍惜未来,舰长,1018,薇我50,33
70,17212506,仙狐晓梦,舰长,716,薇我50,33
71,36227964,fft肥肥羊,舰长,739,薇我50,33
72,14850509,有三枚游戏币的卡七,舰长,769,薇我50,33
73,110366,Melody一野猫,舰长,831,薇我50,33
74,392082420,V圈守墓人-逆风21314号,舰长,837,薇我50,33
75,76557065,昔日猖狂,舰长,510,薇我50,33
76,34936482,可爱多一点的小可爱,舰长,908,薇我50,33
77,92484205,依旧是那片羽,舰长,939,薇我50,33
78,157504414,虾滑馅鱼之咸,舰长,543,薇我50,33
79,34639269,Sam-_-_-,舰长,502,薇我50,33
80,352626239,跳楼投简历,舰长,348,薇我50,33
81,3221225,Sailaphair,舰长,760,薇我50,33
82,68000638,-叶樱-,舰长,199,薇我50,33
83,365247143,穆-夏,舰长,970,薇我50,33
84,7345183,无知的弟弟,舰长,681,薇我50,33
85,261020,绯の亚莉亚,舰长,471,薇我50,33
86,119549172,桜小路瑞希,舰长,713,薇我50,32
87,471266480,Zx芝,舰长,469,薇我50,32
88,3546707608472248,英之胜刃,舰长,412,薇我50,32
89,18526621,不科学的事事,舰长,809,薇我50,32
90,266220921,羽飘漂,舰长,591,薇我50,32
91,502759263,Y魇_魇Y,舰长,352,薇我50,32
92,295283958,黎_明_樱,舰长,301,薇我50,32
93,15306134,亡雨轩,舰长,529,薇我50,32
94,44477862,梦镜のら,舰长,520,薇我50,32
95,178811338,影噬百災,舰长,409,薇我50,32
96,919906,怜怜_Official,舰长,665,薇我50,32
97,102413528,汪情许爱今生缘,舰长,665,薇我50,32
98,286681,焚风浩克,舰长,761,薇我50,32
99,535542637,ulsmallzhou,舰长,627,薇我50,32
100,578482,咩噗菲宝-尤菲,舰长,33,薇我50,32
101,11038787,无始虚空,舰长,291,薇我50,31
102,3546665562671221,米里尔Miller,舰长,597,薇我50,31
103,35090197,只给熊小点关注的咩名,舰长,439,薇我50,31
104,3493259942824884,是落零哟,舰长,248,薇我50,31
105,166737838,风忆清浅丶,舰长,635,薇我50,31
106,7640597,空灬白丶采佩西,舰长,455,薇我50,31
107,375831015,广武大蟑螂,舰长,386,薇我50,31
108,2399315,雙轉輪迴,舰长,381,薇我50,31
109,368345077,詞邛,舰长,139,薇我50,31
110,15391530,羡慕主播钢板,舰长,379,薇我50,31
111,35052282,Dragonin_the_sky,舰长,328,薇我50,31
112,26520322,凛冬-乐乐,舰长,395,薇我50,31
113,347762161,艾雅法rua,舰长,559,薇我50,31
114,16299804,丿古灵井盖,舰长,319,薇我50,31
115,142346059,真寻酱又被撅了,舰长,394,薇我50,31
116,85666611,亚西克维奇,舰长,199,薇我50,31
117,1952581820,晒太阳德萝卜,舰长,321,薇我50,31
118,3546824000407733,璃星璇,舰长,459,薇我50,31
119,435628439,玥之力,舰长,411,薇我50,31
120,360180559,小白菜的一批,舰长,448,薇我50,30
121,53720432,应麟,舰长,199,薇我50,30
122,397215368,名前のない世界,舰长,499,薇我50,30
123,76648977,血魔之渊,舰长,323,薇我50,30
124,1039013541,吉米崽www,舰长,229,薇我50,30
125,493895182,达纳萨玛621,舰长,240,薇我50,30
126,1060512510,陈小杰_忧郁男神,舰长,290,薇我50,30
127,19168683,脸黑的又,舰长,420,薇我50,30
128,240594618,姜山石头人,舰长,299,薇我50,30
129,33540376,镜中觅己,舰长,236,薇我50,30
130,141381522,一入碧蓝深似海,舰长,258,薇我50,30
131,32849738,古月鸟Cramorant,舰长,445,薇我50,30
132,357368,小北是真姬厨,舰长,297,薇我50,30
133,486631237,-未存-,舰长,150,薇我50,30
134,1418516223,白夏之季,舰长,292,薇我50,30
135,2122334840,拜拜你無了,舰长,279,薇我50,30
136,58181607,慧如群星,舰长,347,薇我50,30
137,224748418,FUTR未来,舰长,109,薇我50,30
138,3546639199373768,㗀麟森处茗,舰长,214,薇我50,30
139,177762714,锕晴Aking-0ff1daI,舰长,109,薇我50,30
140,12153648,初雪兰,舰长,262,薇我50,29
141,252953296,彩六五,舰长,258,薇我50,29
142,119100882,剑心r小兵,舰长,149,薇我50,29
143,51524340,c爪巴,舰长,62,薇我50,29
144,29777257,牛頭OwO,舰长,259,薇我50,29
145,85447188,无尽光之旋律,舰长,283,薇我50,29
146,7241260,叫我雪糕,舰长,289,薇我50,29
147,250484752,凯冥,舰长,139,薇我50,29
148,397045566,血姬不是雌小鬼づ,舰长,226,薇我50,29
149,354295340,孩籽她爹,舰长,229,薇我50,29
150,47214279,月水城迷,舰长,169,薇我50,28
151,421332385,忆雨人思绘,舰长,79,薇我50,28
152,245613090,回梦星辰,舰长,139,薇我50,28
153,1245362248,痴呆嘎嘎菜,舰长,131,薇我50,28
154,720815,白色羽魔,舰长,139,薇我50,28
155,19994336,Saiei-YOYO,舰长,116,薇我50,28
156,233645397,蘇軒然,舰长,169,薇我50,28
157,399923001,晚风已经燃尽,舰长,131,薇我50,28
158,1800678,洛葉湫,舰长,169,薇我50,27
159,495986780,无明散人,舰长,71,薇我50,27
160,19919944,幻想里の温柔,舰长,169,薇我50,27
161,1975435,七月旧年,舰长,127,薇我50,27
162,73837533,我妻食蜂操析,舰长,139,薇我50,27
163,15201741,炼金师的炼习作,舰长,87,薇我50,27
164,179513,葵神-_-,舰长,63,薇我50,27
165,1854122068,白橙棩,舰长,109,薇我50,27
166,3546837455734821,-鹿绘灵-,舰长,151,薇我50,27
167,43425689,magic-lamp,舰长,139,薇我50,27
168,12835487,冷月blah,舰长,79,薇我50,27
169,11271770,KurumiTan,舰长,139,薇我50,27
170,491502407,-一只老衫羊-,舰长,49,薇我50,26
171,240366288,澪依忻,舰长,139,薇我50,26
172,458052099,爱喝水的火箭龟,舰长,42,薇我50,26
173,863885,KT-ara,舰长,100,薇我50,26
174,19743167,泷澪昕,舰长,109,薇我50,26
175,2128607118,鹅蛋冲击,舰长,79,薇我50,26
176,3537109828766360,幼年期冰龙-霜月,舰长,108,薇我50,26
177,11431363,天破空心,舰长,59,薇我50,26
178,415202603,多一点的免子,舰长,79,薇我50,25
179,5807542,刘至一,舰长,49,薇我50,25
180,266677892,冷酆丶,舰长,79,薇我50,25
181,2530787,丷栗小栗,舰长,79,薇我50,25
182,426848082,黄小灿o2o,舰长,79,薇我50,25
183,1226448346,神佑我苍冥,舰长,79,薇我50,25
184,3508182,杂食性XingYun,舰长,41,薇我50,25
185,1277684905,未央的十字军,舰长,51,薇我50,25
186,322301653,景风团孑0vo,舰长,7,薇我50,25
187,28078641,从此以后当咸鱼,舰长,49,薇我50,25
188,359494613,卡恭一,舰长,49,薇我50,25
189,286374449,石上丶花间,舰长,45,薇我50,24
190,1445468854,万事大吉O_o,舰长,12,薇我50,24
191,338117945,S-O-Y,舰长,49,薇我50,24
192,277408548,亲亲禾小九,舰长,38,薇我50,24
193,6922722,五盒士織,舰长,49,薇我50,24
194,1597285,cy122312,舰长,2,薇我50,24
195,3546565421566908,嚞uu䆨纃橥寳餔幑蠹,舰长,38,薇我50,24
196,643920738,顽皮的大象,舰长,49,薇我50,23
197,567586524,叫我随风就好,舰长,8,薇我50,23
198,3546700568332496,梦水何又问,舰长,8,薇我50,23
199,19955508,布丁爱上泡芙,舰长,9,薇我50,23
200,3546385997629654,源陵の爹,舰长,12,薇我50,23
201,505388423,方几_,舰长,19,薇我50,23
202,1367571334,千衣shine,舰长,19,薇我50,23
203,28335323,偷一缕暖火,舰长,19,薇我50,23
204,395182,世上只有,舰长,19,薇我50,23
205,3494374235179402,尘百家,舰长,19,薇我50,23
206,400629460,咕咕的创可贴,舰长,21,薇我50,23
207,5947555,魂音白羽,舰长,19,薇我50,22
208,3546822568053617,黄云谦巧蝶,舰长,8,薇我50,22
209,43833224,我怎么想不到好名字呢,舰长,19,薇我50,22
210,22163343,北京复禾,舰长,9,薇我50,22
211,1182882611,冰绒の养成计划,舰长,9,薇我50,21
212,32816155,幻：想,舰长,19,薇我50,21
213,385307665,全世界唯一孤寡,舰长,19,薇我50,21
214,660397373,柠檬汁鸭啊,舰长,19,薇我50,21
215,36073900,斗战轩辕,舰长,19,薇我50,21
216,37470094,暗月灵明,舰长,19,薇我50,21
217,628175359,汐伐,舰长,12,薇我50,21
218,25643898,帝天天天天天天,舰长,19,薇我50,21
219,359940607,桃姆Q吃手手-,舰长,8,薇我50,21
220,329375228,风澪锦,舰长,18,薇我50,21
221,11638854,奕泽ize,舰长,19,薇我50,21
222,261398715,鱼生乱江中,舰长,19,薇我50,21
223,51222962,蛇精是女娲,舰长,8,薇我50,21
224,631366307,当个僵尸,舰长,19,薇我50,21
225,477994920,祈雪霁,舰长,19,薇我50,21
226,3493292364793962,idolum,舰长,19,薇我50,21
227,550690708,梦天呀_,舰长,19,薇我50,21
228,291738795,凝霜悠梦理织,舰长,7,薇我50,21
229,1372089321,鲨鱼吃鲨鱼-,舰长,12,薇我50,21
230,15258517,月升千绫,舰长,9,薇我50,21
231,282437806,石上花间-,舰长,19,薇我50,21
232,3493257803729089,天倾神灭,舰长,19,薇我50,21
